ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60631,37,09/06/2020,09/12/2020,18,604,61,2045.4,208,6857,704,23221.2,0.1,0.1,0,43,0.0,145.6,29529,60631-37,POINT (-87.813371 41.995019)
60631,38,09/13/2020,09/19/2020,21,625,71,2116.6,303,7160,1026,24247.4,0.1,0.1,0,43,0.0,145.6,29529,60631-38,POINT (-87.813371 41.995019)
60652,12,03/15/2020,03/21/2020,12,12,27,27.3,32,37,73,84.3,0.4,0.3,0,0,0.0,0.0,43907,60652-12,POINT (-87.714238 41.745398)
60660,11,03/08/2020,03/14/2020,,,,,11,11,25,25.4,,,0,0,0.0,0.0,43242,60660-11,POINT (-87.666362 41.991062)
60626,10,03/01/2020,03/07/2020,,,,,1,1,2,2,,,0,0,0.0,0.0,49730,60626-10,POINT (-87.669834 42.009469)
60659,16,04/12/2020,04/18/2020,79,265,192,645.3,209,697,509,1697.2,0.4,0.4,7,15,17.0,36.5,41068,60659-16,POINT (-87.703266 41.990803)
60659,17,04/19/2020,04/25/2020,88,353,214,859.6,243,940,592,2288.9,0.4,0.4,7,22,17.0,53.6,41068,60659-17,POINT (-87.703266 41.990803)
60616,15,04/05/2020,04/11/2020,53,154,97,282.8,167,511,307,938.2,0.3,0.3,4,8,7.3,14.7,54464,60616-15,POINT (-87.629531 41.844869)
60607,19,05/03/2020,05/09/2020,17,405,57,1368.7,157,1203,531,4065.4,0.1,0.3,1,4,3.4,13.5,29591,60607-19,POINT (-87.652727 41.876104)
60666,22,05/24/2020,05/30/2020,,,,,1,2,0,0,,,0,0,0.0,0.0,0,60666-22,POINT (-87.896371 41.979511)
60610,14,03/29/2020,04/04/2020,19,82,49,210.2,76,281,195,720.2,0.2,0.3,0,0,0.0,0.0,39019,60610-14,POINT (-87.63581 41.90455)
60601,23,05/31/2020,06/06/2020,1,71,7,483.8,71,687,484,4681.4,0.0,0.1,1,5,6.8,34.1,14675,60601-23,POINT (-87.622844 41.886262)
60619,26,06/21/2020,06/27/2020,30,974,49,1590,556,7466,908,12187.8,0.1,0.1,1,63,1.6,102.8,61258,60619-26,POINT (-87.60569 41.744737)
60620,11,03/08/2020,03/14/2020,4,5,6,7.3,13,16,19,23.5,0.3,0.3,0,0,0.0,0.0,68096,60620-11,POINT (-87.651656 41.740873)
60619,27,06/28/2020,07/04/2020,32,1006,52,1642.2,565,8031,922,13110.1,0.1,0.1,1,64,1.6,104.5,61258,60619-27,POINT (-87.60569 41.744737)
60656,12,03/15/2020,03/21/2020,4,5,14,18.1,24,28,87,101.5,0.2,0.2,0,0,0.0,0.0,27579,60656-12,POINT (-87.817934 41.974566)
60629,38,09/13/2020,09/19/2020,182,5241,163,4685.7,902,23966,806,21426.9,0.2,0.2,2,117,1.8,104.6,111850,60629-38,POINT (-87.711565 41.777061)
60636,17,04/19/2020,04/25/2020,82,338,255,1049.6,228,773,708,2400.4,0.4,0.4,5,29,15.5,90.1,32203,60636-17,POINT (-87.668597 41.77599)
60633,12,03/15/2020,03/21/2020,,,,,11,11,86,85.5,,,0,0,0.0,0.0,12871,60633-12,POINT (-87.556037 41.653147)
60629,39,09/20/2020,09/26/2020,188,5429,168,4853.8,1106,25072,989,22415.7,0.2,0.2,2,119,1.8,106.4,111850,60629-39,POINT (-87.711565 41.777061)
60631,39,09/20/2020,09/26/2020,34,659,115,2231.7,348,7508,1178,25425.9,0.1,0.1,1,44,3.4,149.0,29529,60631-39,POINT (-87.813371 41.995019)
60631,40,09/27/2020,10/03/2020,35,694,118,2350.2,331,7839,1121,26546.8,0.1,0.1,0,44,0.0,149.0,29529,60631-40,POINT (-87.813371 41.995019)
60632,18,04/26/2020,05/02/2020,588,1508,646,1656.4,1122,2895,1232,3180,0.5,0.5,12,28,13.2,30.8,91039,60632-18,POINT (-87.711251 41.810038)
60632,19,05/03/2020,05/09/2020,473,1981,520,2176,1083,3978,1190,4369.6,0.4,0.5,13,41,14.3,45.0,91039,60632-19,POINT (-87.711251 41.810038)
60622,11,03/08/2020,03/14/2020,6,6,11,11.4,11,13,21,24.6,0.5,0.5,0,0,0.0,0.0,52793,60622-11,POINT (-87.681818 41.902762)
60632,20,05/10/2020,05/16/2020,448,2429,492,2668.1,1160,5138,1274,5643.7,0.4,0.5,10,51,11.0,56.0,91039,60632-20,POINT (-87.711251 41.810038)
60631,10,03/01/2020,03/07/2020,,,,,2,2,7,6.8,,,0,0,0.0,0.0,29529,60631-10,POINT (-87.813371 41.995019)
60608,14,03/29/2020,04/04/2020,75,167,95,210.8,182,466,230,588.3,0.4,0.4,1,1,1.3,1.3,79205,60608-14,POINT (-87.670366 41.849879)
60608,15,04/05/2020,04/11/2020,122,289,154,364.9,314,780,396,984.8,0.4,0.4,3,4,3.8,5.1,79205,60608-15,POINT (-87.670366 41.849879)
60609,13,03/22/2020,03/28/2020,45,59,73,95.9,126,190,205,309,0.4,0.3,0,0,0.0,0.0,61495,60609-13,POINT (-87.653382 41.812017)
60607,14,03/29/2020,04/04/2020,33,79,112,267,90,286,304,966.5,0.4,0.3,0,0,0.0,0.0,29591,60607-14,POINT (-87.652727 41.876104)
60653,14,03/29/2020,04/04/2020,47,114,147,356.6,139,346,435,1082.2,0.3,0.3,3,3,9.4,9.4,31972,60653-14,POINT (-87.611244 41.819261)
60653,15,04/05/2020,04/11/2020,62,176,194,550.5,169,515,529,1610.8,0.4,0.3,7,10,21.9,31.3,31972,60653-15,POINT (-87.611244 41.819261)
60653,16,04/12/2020,04/18/2020,62,238,194,744.4,198,713,619,2230.1,0.3,0.3,2,12,6.3,37.5,31972,60653-16,POINT (-87.611244 41.819261)
60657,11,03/08/2020,03/14/2020,14,15,20,21.4,38,42,54,60,0.4,0.4,0,0,0.0,0.0,70052,60657-11,POINT (-87.658216 41.939715)
60618,14,03/29/2020,04/04/2020,63,123,67,130.3,190,474,201,502.1,0.3,0.3,0,0,0.0,0.0,94395,60618-14,POINT (-87.703343 41.946699)
60619,31,07/26/2020,08/01/2020,45,1184,74,1932.8,641,10454,1046,17065.5,0.1,0.1,1,65,1.6,106.1,61258,60619-31,POINT (-87.60569 41.744737)
60630,38,09/13/2020,09/19/2020,42,1285,73,2240.9,420,11405,732,19888.7,0.1,0.1,0,66,0.0,115.1,57344,60630-38,POINT (-87.759611 41.971261)
60630,39,09/20/2020,09/26/2020,36,1321,63,2303.6,448,11853,781,20670,0.1,0.1,0,66,0.0,115.1,57344,60630-39,POINT (-87.759611 41.971261)
60632,21,05/17/2020,05/23/2020,354,2783,389,3056.9,1127,6265,1238,6881.7,0.3,0.4,9,60,9.9,65.9,91039,60632-21,POINT (-87.711251 41.810038)
60666,18,04/26/2020,05/02/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,0,60666-18,POINT (-87.896371 41.979511)
60607,15,04/05/2020,04/11/2020,204,283,689,956.4,286,572,966,1933,0.7,0.5,1,1,3.4,3.4,29591,60607-15,POINT (-87.652727 41.876104)
60632,22,05/24/2020,05/30/2020,186,2969,204,3261.2,857,7122,941,7823,0.2,0.4,8,68,8.8,74.7,91039,60632-22,POINT (-87.711251 41.810038)
60633,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,12871,60633-10,POINT (-87.556037 41.653147)
60632,23,05/31/2020,06/06/2020,112,3081,123,3384.3,508,7630,558,8381,0.2,0.4,10,78,11.0,85.7,91039,60632-23,POINT (-87.711251 41.810038)
60632,38,09/13/2020,09/19/2020,139,4523,153,4968.2,833,18712,915,20553.8,0.2,0.2,0,99,0.0,108.7,91039,60632-38,POINT (-87.711251 41.810038)
60632,39,09/20/2020,09/26/2020,108,4631,119,5086.8,697,19409,766,21319.4,0.2,0.2,3,102,3.3,112.0,91039,60632-39,POINT (-87.711251 41.810038)
60632,40,09/27/2020,10/03/2020,143,4774,157,5243.9,752,20161,826,22145.5,0.2,0.2,0,102,0.0,112.0,91039,60632-40,POINT (-87.711251 41.810038)
60633,36,08/30/2020,09/05/2020,7,318,54,2470.7,102,2429,792,18871.9,0.1,0.1,0,6,0.0,46.6,12871,60633-36,POINT (-87.556037 41.653147)
60633,38,09/13/2020,09/19/2020,5,333,39,2587.2,57,2609,443,20270.4,0.1,0.1,0,6,0.0,46.6,12871,60633-38,POINT (-87.556037 41.653147)
60633,39,09/20/2020,09/26/2020,17,350,132,2719.3,81,2690,629,20899.7,0.2,0.1,0,6,0.0,46.6,12871,60633-39,POINT (-87.556037 41.653147)
60633,40,09/27/2020,10/03/2020,21,371,163,2882.4,104,2794,808,21707.7,0.2,0.1,0,6,0.0,46.6,12871,60633-40,POINT (-87.556037 41.653147)
60666,23,05/31/2020,06/06/2020,,,,,1,3,0,0,,,0,0,0.0,0.0,0,60666-23,POINT (-87.896371 41.979511)
60634,36,08/30/2020,09/05/2020,92,2356,121,3100.2,806,16622,1061,21872.5,0.1,0.1,0,62,0.0,81.6,75995,60634-36,POINT (-87.797373 41.944967)
60638,15,04/05/2020,04/11/2020,67,163,114,277.2,225,621,383,1056.2,0.3,0.3,2,3,3.4,5.1,58797,60638-15,POINT (-87.771902 41.787032)
60638,16,04/12/2020,04/18/2020,89,252,151,428.6,313,934,532,1588.5,0.3,0.3,3,6,5.1,10.2,58797,60638-16,POINT (-87.771902 41.787032)
60638,17,04/19/2020,04/25/2020,157,409,267,695.6,480,1414,816,2404.9,0.3,0.3,1,7,1.7,11.9,58797,60638-17,POINT (-87.771902 41.787032)
60638,18,04/26/2020,05/02/2020,186,595,316,1012,551,1965,937,3342,0.3,0.3,8,15,13.6,25.5,58797,60638-18,POINT (-87.771902 41.787032)
60634,37,09/06/2020,09/12/2020,66,2422,87,3187.1,526,17148,692,22564.6,0.1,0.1,0,62,0.0,81.6,75995,60634-37,POINT (-87.797373 41.944967)
60634,38,09/13/2020,09/19/2020,69,2491,91,3277.8,656,17804,863,23427.9,0.1,0.1,1,63,1.3,82.9,75995,60634-38,POINT (-87.797373 41.944967)
60634,39,09/20/2020,09/26/2020,66,2557,87,3364.7,613,18417,807,24234.5,0.1,0.1,0,63,0.0,82.9,75995,60634-39,POINT (-87.797373 41.944967)
60634,40,09/27/2020,10/03/2020,90,2647,118,3483.1,717,19134,944,25178,0.1,0.1,0,63,0.0,82.9,75995,60634-40,POINT (-87.797373 41.944967)
60827,16,04/12/2020,04/18/2020,6,24,21,84,19,67,66,234.5,0.3,0.4,0,2,0.0,7.0,28577,60827-16,POINT (-87.633087 41.650765)
60827,17,04/19/2020,04/25/2020,11,35,38,122.5,38,105,133,367.4,0.3,0.3,1,3,3.5,10.5,28577,60827-17,POINT (-87.633087 41.650765)
60616,14,03/29/2020,04/04/2020,52,101,96,185.4,129,344,237,631.6,0.4,0.3,4,4,7.3,7.3,54464,60616-14,POINT (-87.629531 41.844869)
60827,18,04/26/2020,05/02/2020,9,44,32,154,44,149,154,521.4,0.2,0.3,0,3,0.0,10.5,28577,60827-18,POINT (-87.633087 41.650765)
60827,19,05/03/2020,05/09/2020,7,51,24,178.5,26,175,91,612.4,0.3,0.3,2,5,7.0,17.5,28577,60827-19,POINT (-87.633087 41.650765)
60827,20,05/10/2020,05/16/2020,12,63,42,220.5,40,215,140,752.4,0.3,0.3,2,7,7.0,24.5,28577,60827-20,POINT (-87.633087 41.650765)
60827,21,05/17/2020,05/23/2020,7,70,24,245,44,259,154,906.3,0.2,0.3,0,7,0.0,24.5,28577,60827-21,POINT (-87.633087 41.650765)
60827,22,05/24/2020,05/30/2020,7,77,24,269.4,45,304,158,1063.8,0.2,0.3,0,7,0.0,24.5,28577,60827-22,POINT (-87.633087 41.650765)
60827,23,05/31/2020,06/06/2020,2,79,7,276.4,17,321,60,1123.3,0.1,0.2,0,7,0.0,24.5,28577,60827-23,POINT (-87.633087 41.650765)
60827,24,06/07/2020,06/13/2020,1,80,4,279.9,25,346,88,1210.8,0.0,0.2,0,7,0.0,24.5,28577,60827-24,POINT (-87.633087 41.650765)
60602,16,04/12/2020,04/18/2020,2,5,161,401.9,10,23,804,1848.9,0.2,0.2,0,0,0.0,0.0,1244,60602-16,POINT (-87.628309 41.883136)
60601,15,04/05/2020,04/11/2020,5,33,34,224.9,38,139,259,947.2,0.1,0.2,0,0,0.0,0.0,14675,60601-15,POINT (-87.622844 41.886262)
60610,10,03/01/2020,03/07/2020,,,,,4,4,10,10.3,,,0,0,0.0,0.0,39019,60610-10,POINT (-87.63581 41.90455)
60601,22,05/24/2020,05/30/2020,2,70,14,477,92,616,627,4197.6,0.0,0.1,0,4,0.0,27.3,14675,60601-22,POINT (-87.622844 41.886262)
60636,30,07/19/2020,07/25/2020,36,883,112,2742,301,4592,935,14259.5,0.1,0.2,1,52,3.1,161.5,32203,60636-30,POINT (-87.668597 41.77599)
60636,36,08/30/2020,09/05/2020,27,1040,84,3229.5,256,6176,795,19178.3,0.1,0.2,1,55,3.1,170.8,32203,60636-36,POINT (-87.668597 41.77599)
60636,37,09/06/2020,09/12/2020,15,1055,47,3276.1,233,6409,724,19901.9,0.1,0.2,1,56,3.1,173.9,32203,60636-37,POINT (-87.668597 41.77599)
60636,39,09/20/2020,09/26/2020,19,1096,59,3403.4,193,6774,599,21035.3,0.1,0.2,1,57,3.1,177.0,32203,60636-39,POINT (-87.668597 41.77599)
60636,40,09/27/2020,10/03/2020,24,1120,74,3477.9,270,7044,838,21873.7,0.1,0.2,0,57,0.0,177.0,32203,60636-40,POINT (-87.668597 41.77599)
60612,10,03/01/2020,03/07/2020,,,,,1,1,3,2.9,,,0,0,0.0,0.0,34311,60612-10,POINT (-87.687011 41.88004)
60637,15,04/05/2020,04/11/2020,61,176,128,370.9,183,635,386,1338.1,0.3,0.3,2,4,4.2,8.4,47454,60637-15,POINT (-87.604053 41.780991)
60637,16,04/12/2020,04/18/2020,56,232,118,488.9,215,850,453,1791.2,0.3,0.3,4,8,8.4,16.9,47454,60637-16,POINT (-87.604053 41.780991)
60637,17,04/19/2020,04/25/2020,75,307,158,646.9,499,1349,1052,2842.8,0.2,0.2,5,13,10.5,27.4,47454,60637-17,POINT (-87.604053 41.780991)
60637,18,04/26/2020,05/02/2020,51,358,108,754.4,359,1708,756,3599.3,0.1,0.2,1,14,2.1,29.5,47454,60637-18,POINT (-87.604053 41.780991)
60637,19,05/03/2020,05/09/2020,55,413,116,870.3,443,2151,934,4532.8,0.1,0.2,0,14,0.0,29.5,47454,60637-19,POINT (-87.604053 41.780991)
60637,21,05/17/2020,05/23/2020,56,547,118,1152.7,505,3138,1064,6612.7,0.1,0.2,0,16,0.0,33.7,47454,60637-21,POINT (-87.604053 41.780991)
60637,22,05/24/2020,05/30/2020,34,581,72,1224.3,444,3582,936,7548.4,0.1,0.2,3,19,6.3,40.0,47454,60637-22,POINT (-87.604053 41.780991)
60637,26,06/21/2020,06/27/2020,14,642,30,1352.9,463,5138,976,10827.3,0.0,0.1,1,25,2.1,52.7,47454,60637-26,POINT (-87.604053 41.780991)
60637,27,06/28/2020,07/04/2020,16,658,34,1386.6,410,5548,864,11691.3,0.0,0.1,1,26,2.1,54.8,47454,60637-27,POINT (-87.604053 41.780991)
60637,28,07/05/2020,07/11/2020,33,691,70,1456.1,508,6056,1070,12761.8,0.1,0.1,0,26,0.0,54.8,47454,60637-28,POINT (-87.604053 41.780991)
60620,15,04/05/2020,04/11/2020,126,406,185,596.2,273,895,401,1314.3,0.5,0.5,16,32,23.5,47.0,68096,60620-15,POINT (-87.651656 41.740873)
60602,11,03/08/2020,03/14/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,1244,60602-11,POINT (-87.628309 41.883136)
Unknown,11,03/08/2020,03/14/2020,,,,,163,223,0,0,,,0,0,0.0,0.0,0,Unknown-11,
60620,14,03/29/2020,04/04/2020,136,280,200,411.2,296,622,435,913.4,0.5,0.4,11,16,16.2,23.5,68096,60620-14,POINT (-87.651656 41.740873)
60629,11,03/08/2020,03/14/2020,,,,,5,7,4,6.3,,,0,0,0.0,0.0,111850,60629-11,POINT (-87.711565 41.777061)
60620,22,05/24/2020,05/30/2020,53,1065,78,1564,715,5448,1050,8000.5,0.1,0.2,1,66,1.5,96.9,68096,60620-22,POINT (-87.651656 41.740873)
60620,23,05/31/2020,06/06/2020,37,1102,54,1618.3,441,5889,648,8648.1,0.1,0.2,1,67,1.5,98.4,68096,60620-23,POINT (-87.651656 41.740873)
60620,24,06/07/2020,06/13/2020,30,1132,44,1662.4,567,6456,833,9480.7,0.1,0.2,1,68,1.5,99.9,68096,60620-24,POINT (-87.651656 41.740873)
60620,25,06/14/2020,06/20/2020,30,1162,44,1706.4,517,6973,759,10240,0.1,0.2,2,70,2.9,102.8,68096,60620-25,POINT (-87.651656 41.740873)
60620,26,06/21/2020,06/27/2020,25,1187,37,1743.1,547,7520,803,11043.2,0.0,0.2,0,70,0.0,102.8,68096,60620-26,POINT (-87.651656 41.740873)
60620,27,06/28/2020,07/04/2020,26,1213,38,1781.3,470,7990,690,11733.4,0.1,0.2,1,71,1.5,104.3,68096,60620-27,POINT (-87.651656 41.740873)
60620,31,07/26/2020,08/01/2020,43,1427,63,2095.6,591,10406,868,15281.4,0.1,0.1,1,72,1.5,105.7,68096,60620-31,POINT (-87.651656 41.740873)
60606,11,03/08/2020,03/14/2020,,,,,3,3,97,96.7,,,0,0,0.0,0.0,3101,60606-11,POINT (-87.63676 41.882634)
60620,32,08/02/2020,08/08/2020,63,1490,92,2188.1,591,10997,868,16149.3,0.1,0.1,0,72,0.0,105.7,68096,60620-32,POINT (-87.651656 41.740873)
60621,12,03/15/2020,03/21/2020,14,14,48,48.2,52,56,179,192.8,0.3,0.2,0,0,0.0,0.0,29042,60621-12,POINT (-87.638812 41.776931)
60621,13,03/22/2020,03/28/2020,23,37,79,127.4,69,125,238,430.4,0.3,0.3,1,1,3.4,3.4,29042,60621-13,POINT (-87.638812 41.776931)
60620,35,08/23/2020,08/29/2020,34,1595,50,2342.3,537,12722,789,18682.4,0.1,0.1,1,75,1.5,110.1,68096,60620-35,POINT (-87.651656 41.740873)
60631,36,08/30/2020,09/05/2020,20,586,68,1984.5,281,6649,952,22516.8,0.1,0.1,1,43,3.4,145.6,29529,60631-36,POINT (-87.813371 41.995019)
60621,14,03/29/2020,04/04/2020,54,91,186,313.3,117,242,403,833.3,0.5,0.4,3,4,10.3,13.8,29042,60621-14,POINT (-87.638812 41.776931)
60614,10,03/01/2020,03/07/2020,,,,,2,2,3,2.8,,,0,0,0.0,0.0,71308,60614-10,POINT (-87.652064 41.922605)
60616,10,03/01/2020,03/07/2020,,,,,2,2,4,3.7,,,0,0,0.0,0.0,54464,60616-10,POINT (-87.629531 41.844869)
60614,11,03/08/2020,03/14/2020,14,14,20,19.6,31,33,44,46.3,0.5,0.4,0,0,0.0,0.0,71308,60614-11,POINT (-87.652064 41.922605)
60607,22,05/24/2020,05/30/2020,4,440,14,1486.9,174,1745,588,5897.1,0.0,0.3,0,4,0.0,13.5,29591,60607-22,POINT (-87.652727 41.876104)
60621,15,04/05/2020,04/11/2020,52,143,179,492.4,121,363,417,1249.9,0.4,0.4,2,6,6.9,20.7,29042,60621-15,POINT (-87.638812 41.776931)
60621,17,04/19/2020,04/25/2020,55,274,189,943.5,212,744,730,2561.8,0.3,0.4,4,13,13.8,44.8,29042,60621-17,POINT (-87.638812 41.776931)
60621,18,04/26/2020,05/02/2020,62,336,214,1156.9,235,979,809,3371,0.3,0.3,9,22,31.0,75.8,29042,60621-18,POINT (-87.638812 41.776931)
60602,19,05/03/2020,05/09/2020,3,8,241,643.1,17,59,1367,4742.8,0.2,0.1,0,0,0.0,0.0,1244,60602-19,POINT (-87.628309 41.883136)
60651,11,03/08/2020,03/14/2020,,,,,7,7,11,11.1,,,0,0,0.0,0.0,63218,60651-11,POINT (-87.741017 41.901964)
60612,11,03/08/2020,03/14/2020,,,,,9,10,26,29.1,,,0,0,0.0,0.0,34311,60612-11,POINT (-87.687011 41.88004)
60606,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,3101,60606-10,POINT (-87.63676 41.882634)
60621,29,07/12/2020,07/18/2020,12,613,41,2110.7,222,3901,764,13432.3,0.1,0.2,1,51,3.4,175.6,29042,60621-29,POINT (-87.638812 41.776931)
60608,11,03/08/2020,03/14/2020,,,,,9,11,11,13.9,,,0,0,0.0,0.0,79205,60608-11,POINT (-87.670366 41.849879)
60643,10,03/01/2020,03/07/2020,,,,,1,1,2,2,,,0,0,0.0,0.0,49870,60643-10,POINT (-87.662381 41.700445)
60622,14,03/29/2020,04/04/2020,34,101,64,191.3,112,344,212,651.6,0.3,0.3,1,1,1.9,1.9,52793,60622-14,POINT (-87.681818 41.902762)
60643,11,03/08/2020,03/14/2020,,,,,5,6,10,12,,,0,0,0.0,0.0,49870,60643-11,POINT (-87.662381 41.700445)
60622,15,04/05/2020,04/11/2020,70,171,133,323.9,194,538,368,1019.1,0.4,0.3,2,3,3.8,5.7,52793,60622-15,POINT (-87.681818 41.902762)
60622,16,04/12/2020,04/18/2020,56,227,106,430,222,760,420,1439.6,0.3,0.3,9,12,17.0,22.7,52793,60622-16,POINT (-87.681818 41.902762)
60608,16,04/12/2020,04/18/2020,127,416,160,525.2,349,1129,441,1425.4,0.4,0.4,6,10,7.6,12.6,79205,60608-16,POINT (-87.670366 41.849879)
60608,10,03/01/2020,03/07/2020,,,,,2,2,2,2.5,,,0,0,0.0,0.0,79205,60608-10,POINT (-87.670366 41.849879)
60622,19,05/03/2020,05/09/2020,77,456,146,863.8,324,1644,614,3114,0.2,0.3,7,41,13.3,77.7,52793,60622-19,POINT (-87.681818 41.902762)
60622,20,05/10/2020,05/16/2020,71,527,134,998.2,404,2048,765,3879.3,0.2,0.3,5,46,9.5,87.1,52793,60622-20,POINT (-87.681818 41.902762)
60622,21,05/17/2020,05/23/2020,59,586,112,1110,437,2485,828,4707.1,0.1,0.2,1,47,1.9,89.0,52793,60622-21,POINT (-87.681818 41.902762)
60622,22,05/24/2020,05/30/2020,28,614,53,1163,334,2819,633,5339.7,0.1,0.2,2,49,3.8,92.8,52793,60622-22,POINT (-87.681818 41.902762)
60622,18,04/26/2020,05/02/2020,91,379,172,717.9,321,1320,608,2500.3,0.3,0.3,12,34,22.7,64.4,52793,60622-18,POINT (-87.681818 41.902762)
60637,29,07/12/2020,07/18/2020,21,712,44,1500.4,539,6595,1136,13897.7,0.0,0.1,0,26,0.0,54.8,47454,60637-29,POINT (-87.604053 41.780991)
60637,30,07/19/2020,07/25/2020,20,732,42,1542.5,432,7027,910,14808,0.0,0.1,0,26,0.0,54.8,47454,60637-30,POINT (-87.604053 41.780991)
60637,31,07/26/2020,08/01/2020,21,753,44,1586.8,423,7450,891,15699.4,0.0,0.1,1,27,2.1,56.9,47454,60637-31,POINT (-87.604053 41.780991)
60637,40,09/27/2020,10/03/2020,28,955,59,2012.5,1234,13950,2600,29396.9,0.0,0.1,0,28,0.0,59.0,47454,60637-40,POINT (-87.604053 41.780991)
60638,20,05/10/2020,05/16/2020,130,879,221,1495,549,3075,934,5229.9,0.2,0.3,5,24,8.5,40.8,58797,60638-20,POINT (-87.771902 41.787032)
60638,21,05/17/2020,05/23/2020,114,993,194,1688.9,575,3650,978,6207.8,0.2,0.3,2,26,3.4,44.2,58797,60638-21,POINT (-87.771902 41.787032)
60638,22,05/24/2020,05/30/2020,54,1047,92,1780.7,442,4092,752,6959.5,0.1,0.3,3,29,5.1,49.3,58797,60638-22,POINT (-87.771902 41.787032)
60638,23,05/31/2020,06/06/2020,33,1080,56,1836.8,307,4399,522,7481.7,0.1,0.2,1,30,1.7,51.0,58797,60638-23,POINT (-87.771902 41.787032)
60666,19,05/03/2020,05/09/2020,,,,,1,1,0,0,,,0,0,0.0,0.0,0,60666-19,POINT (-87.896371 41.979511)
60638,24,06/07/2020,06/13/2020,32,1112,54,1891.3,381,4780,648,8129.7,0.1,0.2,2,32,3.4,54.4,58797,60638-24,POINT (-87.771902 41.787032)
60638,25,06/14/2020,06/20/2020,22,1134,37,1928.7,359,5139,611,8740.2,0.1,0.2,1,33,1.7,56.1,58797,60638-25,POINT (-87.771902 41.787032)
60638,26,06/21/2020,06/27/2020,33,1167,56,1984.8,405,5544,689,9429.1,0.1,0.2,2,35,3.4,59.5,58797,60638-26,POINT (-87.771902 41.787032)
60638,27,06/28/2020,07/04/2020,35,1202,60,2044.3,337,5881,573,10002.2,0.1,0.2,2,37,3.4,62.9,58797,60638-27,POINT (-87.771902 41.787032)
60640,18,04/26/2020,05/02/2020,100,567,143,813.3,435,1812,624,2599.2,0.2,0.3,15,42,21.5,60.2,69715,60640-18,POINT (-87.662232 41.971888)
60640,19,05/03/2020,05/09/2020,66,633,95,908,424,2236,608,3207.3,0.2,0.3,16,58,23.0,83.2,69715,60640-19,POINT (-87.662232 41.971888)
60601,11,03/08/2020,03/14/2020,,,,,6,7,41,47.7,,,0,0,0.0,0.0,14675,60601-11,POINT (-87.622844 41.886262)
60602,23,05/31/2020,06/06/2020,0,13,0,1045,13,123,1045,9887.5,0.0,0.1,0,0,0.0,0.0,1244,60602-23,POINT (-87.628309 41.883136)
60609,14,03/29/2020,04/04/2020,52,111,85,180.5,141,331,229,538.3,0.4,0.3,3,3,4.9,4.9,61495,60609-14,POINT (-87.653382 41.812017)
60617,17,04/19/2020,04/25/2020,98,460,119,557.3,436,1616,528,1958,0.2,0.3,4,24,4.8,29.1,82534,60617-17,POINT (-87.556897 41.721257)
60622,27,06/28/2020,07/04/2020,36,731,68,1384.7,823,6010,1559,11384.1,0.0,0.1,0,55,0.0,104.2,52793,60622-27,POINT (-87.681818 41.902762)
60622,28,07/05/2020,07/11/2020,33,764,62,1447.2,905,6915,1714,13098.3,0.0,0.1,1,56,1.9,106.1,52793,60622-28,POINT (-87.681818 41.902762)
60633,11,03/08/2020,03/14/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,12871,60633-11,POINT (-87.556037 41.653147)
60622,29,07/12/2020,07/18/2020,38,802,72,1519.1,1174,8089,2224,15322.1,0.0,0.1,0,56,0.0,106.1,52793,60622-29,POINT (-87.681818 41.902762)
60622,30,07/19/2020,07/25/2020,40,842,76,1594.9,871,8960,1650,16971.9,0.0,0.1,0,56,0.0,106.1,52793,60622-30,POINT (-87.681818 41.902762)
60610,11,03/08/2020,03/14/2020,5,5,13,12.8,16,20,41,51.3,0.3,0.2,0,0,0.0,0.0,39019,60610-11,POINT (-87.63581 41.90455)
60602,10,03/01/2020,03/07/2020,,,,,0,0,0,0,,,0,0,0.0,0.0,1244,60602-10,POINT (-87.628309 41.883136)
60602,12,03/15/2020,03/21/2020,,,,,3,3,241,241.2,,,0,0,0.0,0.0,1244,60602-12,POINT (-87.628309 41.883136)
60622,31,07/26/2020,08/01/2020,28,870,53,1647.9,831,9791,1574,18546,0.0,0.1,0,56,0.0,106.1,52793,60622-31,POINT (-87.681818 41.902762)
60637,36,08/30/2020,09/05/2020,17,863,36,1818.6,350,9535,738,20093.1,0.0,0.1,1,28,2.1,59.0,47454,60637-36,POINT (-87.604053 41.780991)
60637,37,09/06/2020,09/12/2020,12,875,25,1843.9,349,9884,735,20828.6,0.0,0.1,0,28,0.0,59.0,47454,60637-37,POINT (-87.604053 41.780991)
60637,38,09/13/2020,09/19/2020,21,896,44,1888.1,388,10272,818,21646.2,0.1,0.1,0,28,0.0,59.0,47454,60637-38,POINT (-87.604053 41.780991)
